loc_code,date,ht_bottom_horizon,ht_top_horizon,horizon_thickness,meas_wt,meas_temp
ssw,4/22/11,0.6,0.7,0.1,406,-1
ssw,4/22/11,0.7,0.8,0.1,395,-1
ssw,4/22/11,0.8,0.9,0.1,457,-1
ssw,4/22/11,0.9,1,0.1,461,-1
ssw,4/22/11,1,1.1,0.1,415,-1
ssw,4/22/11,1.1,1.2,0.1,434,-1
ssw,4/22/11,1.2,1.3,0.1,442,-1
ssw,4/22/11,1.3,1.4,0.1,406,-1
ssw,4/22/11,1.4,1.5,0.1,374,-1
ssw,4/22/11,1.5,1.6,0.1,369,-2
ssw,4/22/11,1.6,1.7,0.1,394,-1
ssw,4/22/11,1.7,1.8,0.1,381,-1
ssw,4/22/11,1.8,1.9,0.1,356,-1
ssw,4/22/11,1.9,2,0.1,407,0
ssw,4/22/11,2,2.1,0.1,378,-1
ssw,4/22/11,2.1,2.2,0.1,258,0
ssw,4/22/11,2.2,2.3,0.1,425,-1
ssw,4/22/11,2.3,2.4,0.1,315,0
ssw,4/22/11,2.4,2.5,0.1,355,0
ssw,4/22/11,2.5,2.55,0.05,NaN,NaN
ssw,4/22/11,2.55,2.55,0,NaN,NaN
c1b,4/27/11,0,0,0,NaN,0
c1b,4/27/11,0,0.1,0.1,NaN,0
c1b,4/27/11,0.1,0.2,0.1,295,0
c1b,4/27/11,0.2,0.3,0.1,333,0
c1b,4/27/11,0.3,0.4,0.1,318,0
c1b,4/27/11,0.4,0.5,0.1,328,0
c1b,4/27/11,0.5,0.6,0.1,338,-1
c1b,4/27/11,0.6,0.7,0.1,375,-1
c1b,4/27/11,0.7,0.8,0.1,361,-1
c1b,4/27/11,0.8,0.9,0.1,361,-1
c1b,4/27/11,0.9,1,0.1,335,-1
c1b,4/27/11,1,1.1,0.1,322,-1
c1b,4/27/11,1.1,1.2,0.1,297,-2
c1b,4/27/11,1.2,1.3,0.1,275,-2
c1b,4/27/11,1.3,1.4,0.1,208,-2
c1b,4/27/11,1.4,1.5,0.1,150,-3
c1b,4/27/11,1.5,1.6,0.1,184,-3
c1b,4/27/11,1.6,1.66,0.06,152,-3
c1b,4/27/11,1.66,1.66,0,NaN,NaN
ssw,4/29/11,0,0.1,0.1,NaN,0
ssw,4/29/11,0.1,0.2,0.1,373,-1
ssw,4/29/11,0.2,0.3,0.1,378,-1
ssw,4/29/11,0.3,0.4,0.1,370,-1
ssw,4/29/11,0.4,0.5,0.1,432,-1
ssw,4/29/11,0.5,0.6,0.1,414,-1
ssw,4/29/11,0.6,0.7,0.1,429,0
ssw,4/29/11,0.7,0.8,0.1,367,-1
ssw,4/29/11,0.8,0.9,0.1,401,0
ssw,4/29/11,0.9,1,0.1,417,-1
ssw,4/29/11,1,1.1,0.1,403,-1
ssw,4/29/11,1.1,1.2,0.1,390,0
ssw,4/29/11,1.2,1.3,0.1,397,-1
ssw,4/29/11,1.3,1.4,0.1,372,-1
ssw,4/29/11,1.4,1.5,0.1,362,-1
ssw,4/29/11,1.5,1.6,0.1,374,-1
ssw,4/29/11,1.6,1.7,0.1,382,0
ssw,4/29/11,1.7,1.8,0.1,353,0
ssw,4/29/11,1.8,1.9,0.1,435,-1
ssw,4/29/11,1.9,2,0.1,392,0
ssw,4/29/11,2,2.1,0.1,442,0
ssw,4/29/11,2.1,2.2,0.1,385,-1
ssw,4/29/11,2.2,2.3,0.1,370,0
ssw,4/29/11,2.3,2.4,0.1,458,0
ssw,4/29/11,2.4,2.5,0.1,362,0
ssw,4/29/11,2.5,2.6,0.1,354,0
ssw,4/29/11,2.6,2.7,0.1,246,0
ssw,4/29/11,2.7,2.8,0.1,296,-1
ssw,4/29/11,2.8,2.8,0,NaN,NaN
c1b,5/3/11,0,0,0,NaN,0
c1b,5/3/11,0,0.1,0.1,323,0
c1b,5/3/11,0.1,0.2,0.1,374,0
c1b,5/3/11,0.2,0.3,0.1,410,0
c1b,5/3/11,0.3,0.4,0.1,377,-1
c1b,5/3/11,0.4,0.5,0.1,352,-1
c1b,5/3/11,0.5,0.6,0.1,383,-1
c1b,5/3/11,0.6,0.7,0.1,397,-2
c1b,5/3/11,0.7,0.8,0.1,405,-2
c1b,5/3/11,0.8,0.9,0.1,393,-2
c1b,5/3/11,0.9,1,0.1,392,-3
c1b,5/3/11,1,1.1,0.1,329,-3
c1b,5/3/11,1.1,1.2,0.1,288,-3
c1b,5/3/11,1.2,1.3,0.1,316,-4
c1b,5/3/11,1.3,1.4,0.1,251,-4
c1b,5/3/11,1.4,1.5,0.1,269,-3
c1b,5/3/11,1.5,1.56,0.06,227,0
c1b,5/3/11,1.56,1.56,0,NaN,NaN
ssw,5/6/11,0,0.1,0.1,NaN,0
ssw,5/6/11,0.1,0.2,0.1,373,0
ssw,5/6/11,0.2,0.3,0.1,364,0
ssw,5/6/11,0.3,0.4,0.1,392,0
ssw,5/6/11,0.4,0.5,0.1,407,0
ssw,5/6/11,0.5,0.6,0.1,440,0
ssw,5/6/11,0.6,0.7,0.1,381,0
ssw,5/6/11,0.7,0.8,0.1,375,0
ssw,5/6/11,0.8,0.9,0.1,419,0
ssw,5/6/11,0.9,1,0.1,443,0
ssw,5/6/11,1,1.1,0.1,365,0
ssw,5/6/11,1.1,1.2,0.1,402,-1
ssw,5/6/11,1.2,1.3,0.1,398,0
ssw,5/6/11,1.3,1.4,0.1,402,0
ssw,5/6/11,1.4,1.5,0.1,416,0
ssw,5/6/11,1.5,1.6,0.1,380,0
ssw,5/6/11,1.6,1.7,0.1,370,0
ssw,5/6/11,1.7,1.8,0.1,360,0
ssw,5/6/11,1.8,1.9,0.1,367,0
ssw,5/6/11,1.9,2,0.1,383,0
ssw,5/6/11,2,2.1,0.1,401,0
ssw,5/6/11,2.1,2.2,0.1,330,0
ssw,5/6/11,2.2,2.3,0.1,327,0
ssw,5/6/11,2.3,2.4,0.1,324,0
ssw,5/6/11,2.4,2.5,0.1,354,0
ssw,5/6/11,2.5,2.6,0.1,341,-1
ssw,5/6/11,2.6,2.7,0.1,267,0
ssw,5/6/11,2.7,2.8,0.1,291,0
ssw,5/6/11,2.8,2.8,0,NaN,NaN
85,5/10/11,0,0,0,NaN,0
85,5/10/11,0,0.1,0.1,479,0
85,5/10/11,0.1,0.2,0.1,479,0
85,5/10/11,0.2,0.3,0.1,477,0
85,5/10/11,0.3,0.4,0.1,441,0
85,5/10/11,0.4,0.5,0.1,474,0
85,5/10/11,0.5,0.6,0.1,485,0
85,5/10/11,0.6,0.7,0.1,463,0
85,5/10/11,0.7,0.8,0.1,458,0
85,5/10/11,0.8,0.9,0.1,440,0
85,5/10/11,0.9,1,0.1,477,0
85,5/10/11,1,1.1,0.1,516,0
85,5/10/11,1.1,1.2,0.1,449,0
85,5/10/11,1.2,1.3,0.1,457,0
85,5/10/11,1.3,1.4,0.1,425,0
85,5/10/11,1.4,1.5,0.1,433,0
85,5/10/11,1.5,1.6,0.1,433,0
85,5/10/11,1.6,1.7,0.1,468,0
85,5/10/11,1.7,1.8,0.1,451,0
85,5/10/11,1.8,1.9,0.1,445,0
85,5/10/11,1.9,2,0.1,509,0
85,5/10/11,2,2.1,0.1,516,0
85,5/10/11,2.1,2.2,0.1,511,0
85,5/10/11,2.2,2.3,0.1,442,0
85,5/10/11,2.3,2.4,0.1,482,0
85,5/10/11,2.4,2.5,0.1,460,0
85,5/10/11,2.5,2.6,0.1,460,0
85,5/10/11,2.6,2.65,0.05,390,0
85,5/10/11,2.65,2.65,0,NaN,NaN
87,5/10/11,0,0,0,NaN,NaN
87,5/10/11,0,0.1,0.1,NaN,NaN
87,5/10/11,0.1,0.2,0.1,355,0
87,5/10/11,0.2,0.3,0.1,355,0
87,5/10/11,0.3,0.4,0.1,326,0
87,5/10/11,0.4,0.5,0.1,346,0
87,5/10/11,0.5,0.6,0.1,423,0
87,5/10/11,0.6,0.7,0.1,388,0
87,5/10/11,0.7,0.8,0.1,400,0
87,5/10/11,0.8,0.9,0.1,452,0
87,5/10/11,0.9,1,0.1,535,0
87,5/10/11,1,1.1,0.1,475,0
87,5/10/11,1.1,1.2,0.1,439,0
87,5/10/11,1.2,1.3,0.1,498,0
87,5/10/11,1.3,1.4,0.1,539,0
87,5/10/11,1.4,1.5,0.1,534,0
87,5/10/11,1.5,1.6,0.1,461,0
87,5/10/11,1.6,1.7,0.1,568,0
87,5/10/11,1.7,1.8,0.1,424,0
87,5/10/11,1.8,1.9,0.1,567,0
87,5/10/11,1.9,2,0.1,500,0
87,5/10/11,2,2.07,0.07,415,0
87,5/10/11,2.07,2.07,0,NaN,0
c1b,5/10/11,0,0,0,NaN,0
c1b,5/10/11,0,0.1,0.1,429,0
c1b,5/10/11,0.1,0.2,0.1,445,0
c1b,5/10/11,0.2,0.3,0.1,421,0
c1b,5/10/11,0.3,0.4,0.1,372,0
c1b,5/10/11,0.4,0.5,0.1,394,0
c1b,5/10/11,0.5,0.6,0.1,376,0
c1b,5/10/11,0.6,0.7,0.1,419,0
c1b,5/10/11,0.7,0.8,0.1,388,0
c1b,5/10/11,0.8,0.9,0.1,401,0
c1b,5/10/11,0.9,1,0.1,353,0
c1b,5/10/11,1,1.1,0.1,373,0
c1b,5/10/11,1.1,1.2,0.1,316,0
c1b,5/10/11,1.2,1.29,0.09,359,0
c1b,5/10/11,1.29,1.29,0,NaN,NaN
g4n,5/10/11,0,0,0,NaN,0
g4n,5/10/11,0,0.1,0.1,440,-2
g4n,5/10/11,0.1,0.2,0.1,476,-2
g4n,5/10/11,0.2,0.3,0.1,463,-2
g4n,5/10/11,0.3,0.4,0.1,465,-2
g4n,5/10/11,0.4,0.5,0.1,508,-2
g4n,5/10/11,0.5,0.6,0.1,450,-2
g4n,5/10/11,0.6,0.7,0.1,489,-2
g4n,5/10/11,0.7,0.8,0.1,453,-1
g4n,5/10/11,0.8,0.9,0.1,454,-1
g4n,5/10/11,0.9,1,0.1,432,-1
g4n,5/10/11,1,1.1,0.1,447,-1
g4n,5/10/11,1.1,1.2,0.1,461,-1
g4n,5/10/11,1.2,1.3,0.1,458,0
g4n,5/10/11,1.3,1.4,0.1,370,0
g4n,5/10/11,1.4,1.5,0.1,482,0
g4n,5/10/11,1.5,1.6,0.1,435,0
g4n,5/10/11,1.6,1.7,0.1,438,0
g4n,5/10/11,1.7,1.8,0.1,566,0
g4n,5/10/11,1.8,1.85,0.05,NaN,0
g4n,5/10/11,1.85,1.85,0,NaN,NaN
g5n,5/10/11,0,0,0,NaN,NaN
g5n,5/10/11,0,0.1,0.1,NaN,0
g5n,5/10/11,0.1,0.2,0.1,NaN,-2
g5n,5/10/11,0.2,0.3,0.1,452,-4
g5n,5/10/11,0.3,0.4,0.1,447,-4
g5n,5/10/11,0.4,0.5,0.1,407,-5
g5n,5/10/11,0.5,0.6,0.1,445,-5
g5n,5/10/11,0.6,0.7,0.1,359,-5
g5n,5/10/11,0.7,0.8,0.1,397,-5
g5n,5/10/11,0.8,0.9,0.1,396,-5
g5n,5/10/11,0.9,1,0.1,389,-5
g5n,5/10/11,1,1.1,0.1,409,-5
g5n,5/10/11,1.1,1.2,0.1,385,-5
g5n,5/10/11,1.2,1.3,0.1,381,-5
g5n,5/10/11,1.3,1.4,0.1,363,-4
g5n,5/10/11,1.4,1.5,0.1,343,-4
g5n,5/10/11,1.5,1.6,0.1,336,-2
g5n,5/10/11,1.6,1.7,0.1,368,-1
g5n,5/10/11,1.7,1.8,0.1,318,-3
g5n,5/10/11,1.8,1.9,0.1,384,-3
g5n,5/10/11,1.9,2,0.1,305,-2
g5n,5/10/11,2,2.1,0.1,386,-1
g5n,5/10/11,2.1,2.18,0.08,NaN,NaN
g5n,5/10/11,2.18,2.18,0,NaN,NaN
88,5/11/11,0,0,0,NaN,0
88,5/11/11,0,0.1,0.1,430,0
88,5/11/11,0.1,0.2,0.1,430,0
88,5/11/11,0.2,0.3,0.1,465,0
88,5/11/11,0.3,0.4,0.1,362,0
88,5/11/11,0.4,0.5,0.1,416,0
88,5/11/11,0.5,0.6,0.1,479,0
88,5/11/11,0.6,0.7,0.1,471,0
88,5/11/11,0.7,0.8,0.1,538,0
88,5/11/11,0.8,0.9,0.1,537,0
88,5/11/11,0.9,1,0.1,578,0
88,5/11/11,1,1.1,0.1,568,0
88,5/11/11,1.1,1.2,0.1,557,0
88,5/11/11,1.2,1.3,0.1,522,0
88,5/11/11,1.3,1.4,0.1,423,0
88,5/11/11,1.4,1.5,0.1,406,0
88,5/11/11,1.5,1.6,0.1,525,0
88,5/11/11,1.6,1.7,0.1,475,0
88,5/11/11,1.7,1.8,0.1,400,-1
88,5/11/11,1.8,1.9,0.1,257,-1
88,5/11/11,1.9,2.03,0.13,174,-2
88,5/11/11,2.03,2.03,0,NaN,-1
ark,5/11/11,0,0,0,NaN,-1
ark,5/11/11,0,0.1,0.1,340,-1
ark,5/11/11,0.1,0.2,0.1,340,-1
ark,5/11/11,0.2,0.3,0.1,340,-2
ark,5/11/11,0.3,0.4,0.1,360,-2
ark,5/11/11,0.4,0.5,0.1,349,-2
ark,5/11/11,0.5,0.6,0.1,367,-2
ark,5/11/11,0.6,0.7,0.1,390,-2
ark,5/11/11,0.7,0.8,0.1,435,-4
ark,5/11/11,0.8,0.9,0.1,411,-4
ark,5/11/11,0.9,1,0.1,392,-4
ark,5/11/11,1,1.1,0.1,377,-4
ark,5/11/11,1.1,1.2,0.1,380,-4
ark,5/11/11,1.2,1.3,0.1,398,-4
ark,5/11/11,1.3,1.4,0.1,342,-4
ark,5/11/11,1.4,1.5,0.1,325,-4
ark,5/11/11,1.5,1.6,0.1,336,-4
ark,5/11/11,1.6,1.7,0.1,310,-4
ark,5/11/11,1.7,1.8,0.1,312,-3
ark,5/11/11,1.8,1.9,0.1,351,-5
ark,5/11/11,1.9,2,0.1,300,-5
ark,5/11/11,2,2.12,0.12,192,-4
ark,5/11/11,2.12,2.12,0,NaN,-4
ssw,5/16/11,0,0.1,0.1,NaN,0
ssw,5/16/11,0.1,0.2,0.1,441,0
ssw,5/16/11,0.2,0.3,0.1,450,0
ssw,5/16/11,0.3,0.4,0.1,449,0
ssw,5/16/11,0.4,0.5,0.1,414,0
ssw,5/16/11,0.5,0.6,0.1,451,0
ssw,5/16/11,0.6,0.7,0.1,457,0
ssw,5/16/11,0.7,0.8,0.1,471,0
ssw,5/16/11,0.8,0.9,0.1,427,0
ssw,5/16/11,0.9,1,0.1,458,-1
ssw,5/16/11,1,1.1,0.1,438,-1
ssw,5/16/11,1.1,1.2,0.1,432,0
ssw,5/16/11,1.2,1.3,0.1,441,-1
ssw,5/16/11,1.3,1.4,0.1,486,0
ssw,5/16/11,1.4,1.5,0.1,439,0
ssw,5/16/11,1.5,1.6,0.1,445,0
ssw,5/16/11,1.6,1.7,0.1,331,0
ssw,5/16/11,1.7,1.8,0.1,399,0
ssw,5/16/11,1.8,1.9,0.1,403,0
ssw,5/16/11,1.9,2,0.1,415,0
ssw,5/16/11,2,2.1,0.1,461,0
ssw,5/16/11,2.1,2.2,0.1,465,0
ssw,5/16/11,2.2,2.3,0.1,464,0
ssw,5/16/11,2.3,2.4,0.1,538,0
ssw,5/16/11,2.4,2.48,0.08,NaN,NaN
ssw,5/16/11,2.48,2.48,0,NaN,NaN
c1b,5/18/11,0,0,0,NaN,0
c1b,5/18/11,0,0.1,0.1,353,0
c1b,5/18/11,0.1,0.2,0.1,359,0
c1b,5/18/11,0.2,0.3,0.1,399,0
c1b,5/18/11,0.3,0.4,0.1,343,0
c1b,5/18/11,0.4,0.5,0.1,379,0
c1b,5/18/11,0.5,0.6,0.1,404,0
c1b,5/18/11,0.6,0.7,0.1,413,0
c1b,5/18/11,0.7,0.8,0.1,403,0
c1b,5/18/11,0.8,0.9,0.1,381,0
c1b,5/18/11,0.9,1,0.1,356,0
c1b,5/18/11,1,1.1,0.1,391,0
c1b,5/18/11,1.1,1.2,0.1,382,0
c1b,5/18/11,1.2,1.3,0.1,394,0
c1b,5/18/11,1.3,1.36,0.06,304,0
c1b,5/18/11,1.36,1.36,0,NaN,NaN
c1b,5/25/11,0,0,0,NaN,0
c1b,5/25/11,0,0.1,0.1,NaN,0
c1b,5/25/11,0.1,0.2,0.1,369,0
c1b,5/25/11,0.2,0.3,0.1,393,0
c1b,5/25/11,0.3,0.4,0.1,340,0
c1b,5/25/11,0.4,0.5,0.1,381,0
c1b,5/25/11,0.5,0.6,0.1,421,0
c1b,5/25/11,0.6,0.7,0.1,434,0
c1b,5/25/11,0.7,0.8,0.1,409,0
c1b,5/25/11,0.8,0.9,0.1,461,0
c1b,5/25/11,0.9,1,0.1,406,0
c1b,5/25/11,1,1.1,0.1,392,0
c1b,5/25/11,1.1,1.2,0.1,376,0
c1b,5/25/11,1.2,1.3,0.1,392,0
c1b,5/25/11,1.3,1.4,0.1,356,0
c1b,5/25/11,1.4,1.49,0.09,416,0
c1b,5/25/11,1.49,1.49,0,NaN,NaN
ssw,5/25/11,0,0.1,0.1,NaN,NaN
ssw,5/25/11,0.1,0.2,0.1,NaN,0
ssw,5/25/11,0.2,0.3,0.1,364,0
ssw,5/25/11,0.3,0.4,0.1,410,0
ssw,5/25/11,0.4,0.5,0.1,445,0
ssw,5/25/11,0.5,0.6,0.1,423,0
ssw,5/25/11,0.6,0.7,0.1,404,0
ssw,5/25/11,0.7,0.8,0.1,443,0
ssw,5/25/11,0.8,0.9,0.1,468,0
ssw,5/25/11,0.9,1,0.1,461,0
ssw,5/25/11,1,1.1,0.1,441,0
ssw,5/25/11,1.1,1.2,0.1,456,0
ssw,5/25/11,1.2,1.3,0.1,429,0
ssw,5/25/11,1.3,1.4,0.1,431,0
ssw,5/25/11,1.4,1.5,0.1,416,0
ssw,5/25/11,1.5,1.6,0.1,416,0
ssw,5/25/11,1.6,1.7,0.1,420,0
ssw,5/25/11,1.7,1.8,0.1,403,0
ssw,5/25/11,1.8,1.9,0.1,414,0
ssw,5/25/11,1.9,2,0.1,390,0
ssw,5/25/11,2,2.1,0.1,387,0
ssw,5/25/11,2.1,2.2,0.1,388,0
ssw,5/25/11,2.2,2.3,0.1,454,0
ssw,5/25/11,2.3,2.4,0.1,426,0
ssw,5/25/11,2.4,2.5,0.1,281,0
ssw,5/25/11,2.5,2.6,0.1,240,0
ssw,5/25/11,2.6,2.7,0.1,240,0
ssw,5/25/11,2.7,2.8,0.1,240,0
ssw,5/25/11,2.8,2.8,0,NaN,NaN
ssw,6/1/11,0,0.1,0.1,440,0
ssw,6/1/11,0.1,0.2,0.1,407,0
ssw,6/1/11,0.2,0.3,0.1,454,0
ssw,6/1/11,0.3,0.4,0.1,468,0
ssw,6/1/11,0.4,0.5,0.1,476,0
ssw,6/1/11,0.5,0.6,0.1,457,0
ssw,6/1/11,0.6,0.7,0.1,413,0
ssw,6/1/11,0.7,0.8,0.1,486,0
ssw,6/1/11,0.8,0.9,0.1,490,0
ssw,6/1/11,0.9,1,0.1,478,0
ssw,6/1/11,1,1.1,0.1,475,0
ssw,6/1/11,1.1,1.2,0.1,457,0
ssw,6/1/11,1.2,1.3,0.1,455,0
ssw,6/1/11,1.3,1.4,0.1,436,0
ssw,6/1/11,1.4,1.5,0.1,444,0
ssw,6/1/11,1.5,1.6,0.1,465,0
ssw,6/1/11,1.6,1.7,0.1,439,0
ssw,6/1/11,1.7,1.8,0.1,445,0
ssw,6/1/11,1.8,1.9,0.1,508,0
ssw,6/1/11,1.9,2,0.1,570,0
ssw,6/1/11,2,2.1,0.1,611,0
ssw,6/1/11,2.1,2.2,0.1,495,0
ssw,6/1/11,2.2,2.27,0.07,NaN,0
ssw,6/1/11,2.27,2.27,0,NaN,NaN
c1b,6/2/11,0,0,0,NaN,0
c1b,6/2/11,0,0.1,0.1,358,0
c1b,6/2/11,0.1,0.2,0.1,368,0
c1b,6/2/11,0.2,0.3,0.1,391,0
c1b,6/2/11,0.3,0.4,0.1,357,0
c1b,6/2/11,0.4,0.5,0.1,405,0
c1b,6/2/11,0.5,0.6,0.1,429,0
c1b,6/2/11,0.6,0.7,0.1,436,0
c1b,6/2/11,0.7,0.8,0.1,446,0
c1b,6/2/11,0.8,0.9,0.1,415,0
c1b,6/2/11,0.9,1,0.1,439,0
c1b,6/2/11,1,1.1,0.1,417,0
c1b,6/2/11,1.1,1.2,0.1,517,0
c1b,6/2/11,1.2,1.21,0.01,470,0
c1b,6/2/11,1.21,1.21,0,NaN,NaN
6,6/7/11,0,0,0,NaN,NaN
6,6/7/11,0,0.1,0.1,538,0
6,6/7/11,0.1,0.2,0.1,538,0
6,6/7/11,0.2,0.3,0.1,541,0
6,6/7/11,0.3,0.4,0.1,427,0
6,6/7/11,0.4,0.5,0.1,464,0
6,6/7/11,0.5,0.6,0.1,521,0
6,6/7/11,0.6,0.7,0.1,513,0
6,6/7/11,0.7,0.8,0.1,509,0
6,6/7/11,0.8,0.9,0.1,554,0
6,6/7/11,0.9,1,0.1,507,0
6,6/7/11,1,1.1,0.1,582,0
6,6/7/11,1.1,1.2,0.1,564,0
6,6/7/11,1.2,1.3,0.1,523,0
6,6/7/11,1.3,1.4,0.1,573,0
6,6/7/11,1.4,1.5,0.1,608,0
6,6/7/11,1.5,1.6,0.1,533,0
6,6/7/11,1.6,1.7,0.1,507,0
6,6/7/11,1.7,1.8,0.1,522,0
6,6/7/11,1.8,1.9,0.1,572,0
6,6/7/11,1.9,2,0.1,539,0
6,6/7/11,2,2.1,0.1,530,0
6,6/7/11,2.1,2.2,0.1,575,0
6,6/7/11,2.2,2.3,0.1,503,0
6,6/7/11,2.3,2.4,0.1,469,0
6,6/7/11,2.4,2.5,0.1,494,0
6,6/7/11,2.5,2.6,0.1,471,0
6,6/7/11,2.6,2.7,0.1,555,0
6,6/7/11,2.7,2.8,0.1,518,0
6,6/7/11,2.8,2.9,0.1,574,0
6,6/7/11,2.9,3,0.1,549,0
6,6/7/11,3,3.1,0.1,579,0
6,6/7/11,3.1,3.2,0.1,522,0
6,6/7/11,3.2,3.25,0.05,NaN,0
6,6/7/11,3.25,3.25,0,NaN,NaN
c1b,6/8/11,0,0,0,NaN,0
c1b,6/8/11,0,0.1,0.1,348,0
c1b,6/8/11,0.1,0.2,0.1,370,0
c1b,6/8/11,0.2,0.3,0.1,377,0
c1b,6/8/11,0.3,0.4,0.1,385,0
c1b,6/8/11,0.4,0.5,0.1,384,0
c1b,6/8/11,0.5,0.6,0.1,444,0
c1b,6/8/11,0.6,0.7,0.1,439,0
c1b,6/8/11,0.7,0.8,0.1,472,0
c1b,6/8/11,0.8,0.9,0.1,428,0
c1b,6/8/11,0.9,1,0.1,473,0
c1b,6/8/11,1,1.05,0.05,474,0
c1b,6/8/11,1.05,1.05,0,NaN,NaN
ssw,6/10/11,0,0,0,NaN,NaN
ssw,6/10/11,0,0.1,0.1,NaN,0
ssw,6/10/11,0.1,0.2,0.1,646,0
ssw,6/10/11,0.2,0.3,0.1,427,0
ssw,6/10/11,0.3,0.4,0.1,458,0
ssw,6/10/11,0.4,0.5,0.1,463,0
ssw,6/10/11,0.5,0.6,0.1,501,0
ssw,6/10/11,0.6,0.7,0.1,465,0
ssw,6/10/11,0.7,0.8,0.1,431,0
ssw,6/10/11,0.8,0.9,0.1,493,0
ssw,6/10/11,0.9,1,0.1,463,0
ssw,6/10/11,1,1.1,0.1,469,0
ssw,6/10/11,1.1,1.2,0.1,438,0
ssw,6/10/11,1.2,1.3,0.1,471,0
ssw,6/10/11,1.3,1.4,0.1,440,0
ssw,6/10/11,1.4,1.5,0.1,466,0
ssw,6/10/11,1.5,1.6,0.1,446,0
ssw,6/10/11,1.6,1.68,0.08,NaN,0
ssw,6/10/11,1.68,1.68,0,NaN,NaN
6,6/13/11,0,0.1,0.1,NaN,0
6,6/13/11,0.1,0.2,0.1,505,0
6,6/13/11,0.2,0.3,0.1,475,0
6,6/13/11,0.3,0.4,0.1,488,0
6,6/13/11,0.4,0.5,0.1,523,0
6,6/13/11,0.5,0.6,0.1,451,0
6,6/13/11,0.6,0.7,0.1,504,0
6,6/13/11,0.7,0.8,0.1,524,0
6,6/13/11,0.8,0.9,0.1,485,0
6,6/13/11,0.9,1,0.1,495,0
6,6/13/11,1,1.1,0.1,503,0
6,6/13/11,1.1,1.2,0.1,528,0
6,6/13/11,1.2,1.3,0.1,548,0
6,6/13/11,1.3,1.4,0.1,521,0
6,6/13/11,1.4,1.5,0.1,407,0
6,6/13/11,1.5,1.6,0.1,552,0
6,6/13/11,1.6,1.7,0.1,559,0
6,6/13/11,1.7,1.8,0.1,541,0
6,6/13/11,1.8,1.9,0.1,539,0
6,6/13/11,1.9,2,0.1,541,0
6,6/13/11,2,2.1,0.1,540,0
6,6/13/11,2.1,2.2,0.1,507,0
6,6/13/11,2.2,2.3,0.1,574,0
6,6/13/11,2.3,2.4,0.1,560,0
6,6/13/11,2.4,2.5,0.1,516,0
6,6/13/11,2.5,2.55,0.05,NaN,0
6,6/13/11,2.55,2.55,0,NaN,NaN
c1b,6/15/11,0,0,0,NaN,0
c1b,6/15/11,0,0.1,0.1,360,0
c1b,6/15/11,0.1,0.2,0.1,337,0
c1b,6/15/11,0.2,0.3,0.1,369,0
c1b,6/15/11,0.3,0.4,0.1,392,0
c1b,6/15/11,0.4,0.5,0.1,422,0
c1b,6/15/11,0.5,0.6,0.1,440,0
c1b,6/15/11,0.6,0.7,0.1,456,0
c1b,6/15/11,0.7,0.76,0.06,469,0
c1b,6/15/11,0.76,0.76,0,NaN,NaN
ssw,6/16/11,0,0.1,0.1,847,0
ssw,6/16/11,0.1,0.2,0.1,780,0
ssw,6/16/11,0.2,0.3,0.1,511,0
ssw,6/16/11,0.3,0.4,0.1,603,0
ssw,6/16/11,0.4,0.5,0.1,454,0
ssw,6/16/11,0.5,0.6,0.1,488,0
ssw,6/16/11,0.6,0.7,0.1,511,0
ssw,6/16/11,0.7,0.8,0.1,522,0
ssw,6/16/11,0.8,0.9,0.1,512,0
ssw,6/16/11,0.9,1,0.1,498,0
ssw,6/16/11,1,1.1,0.1,491,0
ssw,6/16/11,1.1,1.2,0.1,534,0
ssw,6/16/11,1.2,1.23,0.03,NaN,NaN
ssw,6/16/11,1.23,1.23,0,NaN,NaN
c1b,6/21/11,0,0,0,NaN,0
c1b,6/21/11,0,0.1,0.1,371,0
c1b,6/21/11,0.1,0.2,0.1,395,0
c1b,6/21/11,0.2,0.3,0.1,458,0
c1b,6/21/11,0.3,0.4,0.1,416,0
c1b,6/21/11,0.4,0.5,0.1,420,0
c1b,6/21/11,0.5,0.57,0.07,455,0
c1b,6/21/11,0.57,0.57,0,NaN,NaN
6,6/23/11,0,0,0,NaN,NaN
6,6/23/11,0,0.1,0.1,NaN,0
6,6/23/11,0.1,0.2,0.1,475,0
6,6/23/11,0.2,0.3,0.1,478,0
6,6/23/11,0.3,0.4,0.1,541,0
6,6/23/11,0.4,0.5,0.1,579,0
6,6/23/11,0.5,0.6,0.1,494,0
6,6/23/11,0.6,0.7,0.1,474,0
6,6/23/11,0.7,0.8,0.1,467,0
6,6/23/11,0.8,0.9,0.1,563,0
6,6/23/11,0.9,1,0.1,561,0
6,6/23/11,1,1.1,0.1,532,0
6,6/23/11,1.1,1.2,0.1,537,-1
6,6/23/11,1.2,1.3,0.1,531,0
6,6/23/11,1.3,1.4,0.1,576,0
6,6/23/11,1.4,1.5,0.1,542,0
6,6/23/11,1.5,1.6,0.1,569,0
6,6/23/11,1.6,1.7,0.1,588,0
6,6/23/11,1.7,1.75,0.05,NaN,0
6,6/23/11,1.75,1.75,0,NaN,NaN
ssw,6/24/11,0,0,0,NaN,NaN
ssw,6/24/11,0,0.1,0.1,532,0
ssw,6/24/11,0.1,0.2,0.1,540,0
ssw,6/24/11,0.2,0.3,0.1,554,0
ssw,6/24/11,0.3,0.4,0.1,573,0
